iter,temperature,objective,area,violation,feasible,best_area
1732,15.597949648303937,554.6383155857632,554.6383155857632,0.0,True,498.43315841645847
1733,15.56675374900733,548.0234160524591,548.0234160524591,0.0,True,498.43315841645847
1734,15.535620241509315,523.103887305361,508.6657993757745,0.0001443808792958656,False,498.43315841645847
1735,15.504549001026296,523.103887305361,508.6657993757745,0.0001443808792958656,False,498.43315841645847
1736,15.473539903024244,523.103887305361,508.6657993757745,0.0001443808792958656,False,498.43315841645847
1737,15.442592823218195,523.103887305361,508.6657993757745,0.0001443808792958656,False,498.43315841645847
1738,15.411707637571759,523.103887305361,508.6657993757745,0.0001443808792958656,False,498.43315841645847
1739,15.380884222296615,509.42981461426484,509.42981461426484,0.0,True,498.43315841645847
1740,15.350122453852022,513.4205029819425,507.8060710589125,5.614431923030045e-05,False,498.43315841645847
1741,15.319422208944317,528.3635800355087,528.3635800355087,0.0,True,498.43315841645847
1742,15.288783364526429,528.3635800355087,528.3635800355087,0.0,True,498.43315841645847
1743,15.258205797797377,511.2812283056072,511.2812283056072,0.0,True,498.43315841645847
1744,15.227689386201781,511.2812283056072,511.2812283056072,0.0,True,498.43315841645847
1745,15.197234007429378,529.743346602875,529.743346602875,0.0,True,498.43315841645847
1746,15.16683953941452,529.743346602875,529.743346602875,0.0,True,498.43315841645847
1747,15.13650586033569,529.743346602875,529.743346602875,0.0,True,498.43315841645847
1748,15.106232848615019,529.743346602875,529.743346602875,0.0,True,498.43315841645847
1749,15.076020382917788,542.4260787312022,542.4260787312022,0.0,True,498.43315841645847
1750,15.045868342151952,523.170473626154,495.72814667186344,0.0002744232695429055,False,498.43315841645847
1751,15.015776605467648,517.178578845159,510.9169974811402,6.261581364018811e-05,False,498.43315841645847
1752,14.985745052256712,517.178578845159,510.9169974811402,6.261581364018811e-05,False,498.43315841645847
1753,14.9557735621522,528.7255401562682,528.7255401562682,0.0,True,498.43315841645847
1754,14.925862015027894,535.1515117846781,535.1515117846781,0.0,True,498.43315841645847
1755,14.896010290997838,541.2142833369953,541.2142833369953,0.0,True,498.43315841645847
1756,14.866218270415843,517.4164940831197,517.4164940831197,0.0,True,498.43315841645847
1757,14.836485833875011,517.4164940831197,517.4164940831197,0.0,True,498.43315841645847
1758,14.806812862207261,533.9524482974774,533.9524482974774,0.0,True,498.43315841645847
1759,14.777199236482847,533.9524482974774,533.9524482974774,0.0,True,498.43315841645847
1760,14.747644838009881,533.9524482974774,533.9524482974774,0.0,True,498.43315841645847
1761,14.718149548333862,533.9524482974774,533.9524482974774,0.0,True,498.43315841645847
1762,14.688713249237194,547.4414943256623,547.4414943256623,0.0,True,498.43315841645847
1763,14.65933582273872,547.4414943256623,547.4414943256623,0.0,True,498.43315841645847
1764,14.630017151093243,546.2394051446471,506.96373150086686,0.00039275673643780214,False,498.43315841645847
1765,14.600757116791057,523.0769446935992,523.0769446935992,0.0,True,498.43315841645847
1766,14.571555602557474,509.10554115881337,509.10554115881337,0.0,True,498.43315841645847
1767,14.542412491352358,509.10554115881337,509.10554115881337,0.0,True,498.43315841645847
1768,14.513327666369653,509.10554115881337,509.10554115881337,0.0,True,498.43315841645847
1769,14.484301011036914,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1770,14.45533240901484,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1771,14.42642174419681,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1772,14.397568900708416,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1773,14.368773762906999,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1774,14.340036215381184,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1775,14.311356142950421,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1776,14.28273343066452,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1777,14.25416796380319,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1778,14.225659627875585,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1779,14.197208308619834,511.94754105157483,511.94754105157483,0.0,True,498.43315841645847
1780,14.168813892002595,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1781,14.14047626421859,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1782,14.112195311690153,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1783,14.083970921066772,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1784,14.055802979224639,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1785,14.02769137326619,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1786,13.999635990519659,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1787,13.971636718538619,511.1647256028574,506.70673363778064,4.457991965076746e-05,False,498.43315841645847
1788,13.943693445101541,523.5625512538934,497.0742918876608,0.00026488259366232587,False,498.43315841645847
1789,13.915806058211338,531.9799886133362,531.9799886133362,0.0,True,498.43315841645847
1790,13.887974446094915,531.9799886133362,531.9799886133362,0.0,True,498.43315841645847
1791,13.860198497202726,531.9799886133362,531.9799886133362,0.0,True,498.43315841645847
1792,13.83247810020832,546.2722518988865,546.2722518988865,0.0,True,498.43315841645847
1793,13.804813144007904,546.2722518988865,546.2722518988865,0.0,True,498.43315841645847
1794,13.777203517719888,545.8434222759728,530.4450018493869,0.00015398420426585886,False,498.43315841645847
1795,13.749649110684448,545.8434222759728,530.4450018493869,0.00015398420426585886,False,498.43315841645847
1796,13.72214981246308,532.837630607455,530.1602656606782,2.6773649467768214e-05,False,498.43315841645847
1797,13.694705512838153,532.837630607455,530.1602656606782,2.6773649467768214e-05,False,498.43315841645847
1798,13.667316101812476,532.837630607455,530.1602656606782,2.6773649467768214e-05,False,498.43315841645847
1799,13.639981469608852,532.837630607455,530.1602656606782,2.6773649467768214e-05,False,498.43315841645847
1800,13.612701506669634,532.837630607455,530.1602656606782,2.6773649467768214e-05,False,498.43315841645847
1801,13.585476103656294,532.837630607455,530.1602656606782,2.6773649467768214e-05,False,498.43315841645847
1802,13.558305151448982,532.837630607455,530.1602656606782,2.6773649467768214e-05,False,498.43315841645847
1803,13.531188541146085,537.2858809549383,537.2858809549383,0.0,True,498.43315841645847
1804,13.504126164063793,537.2858809549383,537.2858809549383,0.0,True,498.43315841645847
1805,13.477117911735666,540.6188230965281,540.6188230965281,0.0,True,498.43315841645847
1806,13.450163675912195,508.61041650283335,508.61041650283335,0.0,True,498.43315841645847
1807,13.42326334856037,529.5716442095164,529.5716442095164,0.0,True,498.43315841645847
1808,13.39641682186325,518.7659432463474,518.7659432463474,0.0,True,498.43315841645847
1809,13.369623988219523,518.7659432463474,518.7659432463474,0.0,True,498.43315841645847
1810,13.342884740243084,543.7736364768995,491.95583394846346,0.0005181780252843596,False,498.43315841645847
1811,13.316198970762597,543.7736364768995,491.95583394846346,0.0005181780252843596,False,498.43315841645847
1812,13.289566572821073,543.7736364768995,491.95583394846346,0.0005181780252843596,False,498.43315841645847
1813,13.262987439675431,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1814,13.236461464796081,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1815,13.209988541866489,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1816,13.183568564782755,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1817,13.15720142765319,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1818,13.130887024797884,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1819,13.104625250748288,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1820,13.078416000246792,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1821,13.052259168246298,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1822,13.026154649909806,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1823,13.000102340609986,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1824,12.974102135928767,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1825,12.94815393165691,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1826,12.922257623793596,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1827,12.896413108546009,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1828,12.870620282328916,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1829,12.844879041764258,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1830,12.81918928368073,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1831,12.793550905113369,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1832,12.767963803303141,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1833,12.742427875696535,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1834,12.716943019945141,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1835,12.691509133905251,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1836,12.666126115637441,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1837,12.640793863406167,512.0760297453394,485.7291576048123,0.00026346872140527096,False,498.43315841645847
1838,12.615512275679354,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1839,12.590281251127996,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1840,12.56510068862574,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1841,12.539970487248489,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1842,12.514890546273993,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1843,12.489860765181444,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1844,12.464881043651081,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1845,12.43995128156378,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1846,12.415071379000652,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1847,12.390241236242652,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1848,12.365460753770167,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1849,12.340729832262626,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1850,12.316048372598102,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1851,12.291416275852907,502.09396518728744,502.09396518728744,0.0,True,498.43315841645847
1852,12.2668334433012,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1853,12.242299776414598,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1854,12.217815176861768,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1855,12.193379546508044,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1856,12.168992787415029,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1857,12.144654801840199,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1858,12.120365492236518,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1859,12.096124761252044,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1860,12.07193251172954,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1861,12.047788646706081,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1862,12.02369306941267,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1863,11.999645683273844,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1864,11.975646391907295,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1865,11.95169509912348,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1866,11.927791708925232,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1867,11.903936125507382,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1868,11.880128253256368,498.6902835115451,498.6902835115451,0.0,True,498.43315841645847
1869,11.856367996749855,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1870,11.832655260756354,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1871,11.808989950234842,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1872,11.785371970334372,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1873,11.761801226393704,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1874,11.738277623940917,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1875,11.714801068693035,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1876,11.69137146655565,497.66872610210726,497.66872610210726,0.0,True,497.66872610210726
1877,11.667988723622537,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1878,11.644652746175293,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1879,11.621363440682943,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1880,11.598120713801578,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1881,11.574924472373974,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1882,11.551774623429226,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1883,11.528671074182368,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1884,11.505613732034004,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1885,11.482602504569936,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1886,11.459637299560796,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1887,11.436718024961674,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1888,11.41384458891175,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1889,11.391016899733927,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1890,11.36823486593446,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1891,11.34549839620259,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1892,11.322807399410184,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1893,11.300161784611364,503.4617867602869,503.4617867602869,0.0,True,497.66872610210726
1894,11.27756146104214,510.08019406922887,510.08019406922887,0.0,True,497.66872610210726
1895,11.255006338120056,510.08019406922887,510.08019406922887,0.0,True,497.66872610210726
1896,11.232496325443815,510.08019406922887,510.08019406922887,0.0,True,497.66872610210726
1897,11.210031332792928,510.08019406922887,510.08019406922887,0.0,True,497.66872610210726
1898,11.187611270127343,510.08019406922887,510.08019406922887,0.0,True,497.66872610210726
1899,11.165236047587088,510.08019406922887,510.08019406922887,0.0,True,497.66872610210726
1900,11.142905575491914,545.4381136173045,545.4381136173045,0.0,True,497.66872610210726
1901,11.12061976434093,551.8598541508002,551.8598541508002,0.0,True,497.66872610210726
1902,11.098378524812247,551.8598541508002,551.8598541508002,0.0,True,497.66872610210726
1903,11.076181767762623,544.1839032013804,544.1839032013804,0.0,True,497.66872610210726
1904,11.054029404227098,544.1839032013804,544.1839032013804,0.0,True,497.66872610210726
1905,11.031921345418644,544.1839032013804,544.1839032013804,0.0,True,497.66872610210726
1906,11.009857502727806,515.7694355138383,515.7694355138383,0.0,True,497.66872610210726
1907,10.98783778772235,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1908,10.965862112146906,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1909,10.943930387922613,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1910,10.922042527146768,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1911,10.900198442092474,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1912,10.87839804520829,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1913,10.856641249117873,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1914,10.834927966619636,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1915,10.813258110686396,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1916,10.791631594465024,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1917,10.770048331276094,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1918,10.748508234613542,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1919,10.727011218144314,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1920,10.705557195708026,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1921,10.68414608131661,502.49028763656383,502.49028763656383,0.0,True,497.66872610210726
1922,10.662777789153978,507.1655075537175,496.7566459193903,0.00010408861634327168,False,497.66872610210726
1923,10.64145223357567,513.7225719345217,513.7225719345217,0.0,True,497.66872610210726
1924,10.620169329108519,513.7225719345217,513.7225719345217,0.0,True,497.66872610210726
1925,10.598928990450302,513.7225719345217,513.7225719345217,0.0,True,497.66872610210726
1926,10.5777311324694,513.7225719345217,513.7225719345217,0.0,True,497.66872610210726
1927,10.556575670204461,513.7225719345217,513.7225719345217,0.0,True,497.66872610210726
1928,10.535462518864053,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1929,10.514391593826325,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1930,10.493362810638672,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1931,10.472376085017395,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1932,10.45143133284736,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1933,10.430528470181665,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1934,10.409667413241301,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1935,10.388848078414819,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1936,10.36807038225799,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1937,10.347334241493474,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1938,10.326639573010487,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1939,10.305986293864466,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1940,10.285374321276738,515.1758750428612,515.1758750428612,0.0,True,497.66872610210726
1941,10.264803572634184,509.2459696316803,509.2459696316803,0.0,True,497.66872610210726
1942,10.244273965488915,509.2459696316803,509.2459696316803,0.0,True,497.66872610210726
1943,10.223785417557938,509.2459696316803,509.2459696316803,0.0,True,497.66872610210726
1944,10.203337846722823,509.2459696316803,509.2459696316803,0.0,True,497.66872610210726
1945,10.182931171029377,509.2459696316803,509.2459696316803,0.0,True,497.66872610210726
1946,10.162565308687318,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1947,10.142240178069944,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1948,10.121955697713805,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1949,10.101711786318377,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1950,10.08150836274574,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1951,10.061345346020248,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1952,10.041222655328207,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1953,10.02114021001755,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1954,10.001097929597515,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1955,9.98109573373832,503.8731446101423,503.8731446101423,0.0,True,497.66872610210726
1956,9.961133542270844,501.5082090607942,501.5082090607942,0.0,True,497.66872610210726
