iter,temperature,objective,J,best_J,best_objective,area,total_area_above_217,symmetry_error,A_norm,D_norm,violation,feasible
71,2.101648042720085,0.6833818385288084,0.6833818385288084,0.5498369631223666,0.5498369631223666,677.9122351224588,1041.75841759583,0.3006954426555232,0.8473902939030735,0.3006954426555232,0.0,True
72,2.091139802506485,0.6462642235507664,0.6462642235507664,0.5498369631223666,0.5498369631223666,632.3553301457978,962.730294139255,0.3098443655773112,0.7904441626822473,0.3098443655773112,0.0,True
73,2.0806841034939523,0.7114726628767604,0.7114726628767604,0.5498369631223666,0.5498369631223666,703.0907750854467,1061.5438457952448,0.3208941155899818,0.8788634688568083,0.3208941155899818,0.0,True
74,2.0702806829764824,0.7856012796322626,0.7856012796322626,0.5498369631223666,0.5498369631223666,779.738782548755,1158.8787294970807,0.3444328163403398,0.9746734781859437,0.3444328163403398,0.0,True
75,2.0599292795616,0.7931840570395837,0.7931840570395837,0.5498369631223666,0.5498369631223666,800.5490871305069,1220.4252695532814,0.3090120193346342,1.0006863589131336,0.3090120193346342,0.0,True
76,2.049629633163792,0.8780522338581178,0.8780522338581178,0.5498369631223666,0.5498369631223666,894.2603763901691,1354.9728720145408,0.31858134838906627,1.1178254704877113,0.31858134838906627,0.0,True
77,2.039381484997973,0.6568273603127467,0.6568273603127467,0.5498369631223666,0.5498369631223666,645.0371782459808,984.2639814238769,0.3080660978250448,0.8062964728074761,0.3080660978250448,0.0,True
78,2.029184577572983,0.6568273603127467,0.6568273603127467,0.5498369631223666,0.5498369631223666,645.0371782459808,984.2639814238769,0.3080660978250448,0.8062964728074761,0.3080660978250448,0.0,True
79,2.0190386546851182,0.648849020422222,0.648849020422222,0.5498369631223666,0.5498369631223666,641.5833926659518,990.6711670057264,0.2915451727983807,0.8019792408324398,0.2915451727983807,0.0,True
80,2.0089434614116928,0.8079254557088068,0.8079254557088068,0.5498369631223666,0.5498369631223666,817.4536942594651,1248.911980345788,0.30884491077258286,1.0218171178243314,0.30884491077258286,0.0,True
81,1.9988987441046342,0.936549359551077,0.936549359551077,0.5498369631223666,0.5498369631223666,956.7864913721899,1435.297320622511,0.3312039320013696,1.1959831142152373,0.3312039320013696,0.0,True
82,1.988904250384111,0.9332416183879867,0.9332416183879867,0.5498369631223666,0.5498369631223666,967.3957138397909,1502.1714847530475,0.2892345625938989,1.2092446422997387,0.2892345625938989,0.0,True
83,1.9789597291321905,0.9332416183879867,0.9332416183879867,0.5498369631223666,0.5498369631223666,967.3957138397909,1502.1714847530475,0.2892345625938989,1.2092446422997387,0.2892345625938989,0.0,True
84,1.9690649304865295,0.8789739868243006,0.8789739868243006,0.5498369631223666,0.5498369631223666,901.6486214461643,1386.515658894227,0.3001048101963561,1.1270607768077054,0.3001048101963561,0.0,True
85,1.959219605834097,0.8789739868243006,0.8789739868243006,0.5498369631223666,0.5498369631223666,901.6486214461643,1386.515658894227,0.3001048101963561,1.1270607768077054,0.3001048101963561,0.0,True
86,1.9494235078049265,0.7649768215363324,0.7649768215363324,0.5498369631223666,0.5498369631223666,759.5527359162656,1137.2612753192427,0.33456059203199956,0.9494409198953321,0.33456059203199956,0.0,True
87,1.9396763902659018,0.7649768215363324,0.7649768215363324,0.5498369631223666,0.5498369631223666,759.5527359162656,1137.2612753192427,0.33456059203199956,0.9494409198953321,0.33456059203199956,0.0,True
88,1.9299780083145723,0.6559882846036286,0.6559882846036286,0.5498369631223666,0.5498369631223666,651.721902258158,1013.8975189042812,0.285772067092468,0.8146523778226975,0.285772067092468,0.0,True
89,1.9203281182729994,0.6559882846036286,0.6559882846036286,0.5498369631223666,0.5498369631223666,651.721902258158,1013.8975189042812,0.285772067092468,0.8146523778226975,0.285772067092468,0.0,True
90,1.9107264776816344,0.6559882846036286,0.6559882846036286,0.5498369631223666,0.5498369631223666,651.721902258158,1013.8975189042812,0.285772067092468,0.8146523778226975,0.285772067092468,0.0,True
91,1.9011728452932262,0.7915630433108021,0.7915630433108021,0.5498369631223666,0.5498369631223666,799.8099358347463,1224.917596018995,0.30576449818466356,0.9997624197934328,0.30576449818466356,0.0,True
92,1.8916669810667601,0.7540501850869851,0.7540501850869851,0.5498369631223666,0.5498369631223666,747.5315561512908,1120.6525071319456,0.3332002448486856,0.9344144451891135,0.3332002448486856,0.0,True
93,1.8822086461614262,0.7100973773349463,0.7100973773349463,0.5498369631223666,0.5498369631223666,710.2895179518814,1095.8195384307755,0.2953134970901668,0.8878618974398518,0.2953134970901668,0.0,True
94,1.872797602930619,0.6838709214191634,0.6838709214191634,0.5498369631223666,0.5498369631223666,685.6122523469373,1071.0419458416504,0.27986733538531083,0.8570153154336717,0.27986733538531083,0.0,True
95,1.8634336149159658,0.6671022243140077,0.6671022243140077,0.5498369631223666,0.5498369631223666,655.2143010784453,996.5243893099234,0.3126323695678938,0.8190178763480566,0.3126323695678938,0.0,True
96,1.854116446841386,0.6671022243140077,0.6671022243140077,0.5498369631223666,0.5498369631223666,655.2143010784453,996.5243893099234,0.3126323695678938,0.8190178763480566,0.3126323695678938,0.0,True
97,1.844845864607179,0.6671022243140077,0.6671022243140077,0.5498369631223666,0.5498369631223666,655.2143010784453,996.5243893099234,0.3126323695678938,0.8190178763480566,0.3126323695678938,0.0,True
98,1.8356216352841432,0.5398353044225659,0.5398353044225659,0.5398353044225659,0.5398353044225659,528.4043500053443,839.4287809847797,0.25827166055963197,0.6605054375066804,0.25827166055963197,0.0,True
99,1.8264435271077226,0.5398353044225659,0.5398353044225659,0.5398353044225659,0.5398353044225659,528.4043500053443,839.4287809847797,0.25827166055963197,0.6605054375066804,0.25827166055963197,0.0,True
100,1.817311309472184,0.621276250206061,0.621276250206061,0.5398353044225659,0.5398353044225659,604.9926391641591,924.7845916148027,0.30635896979140637,0.7562407989551988,0.30635896979140637,0.0,True
101,1.808224752924823,0.8745769279875222,0.8745769279875222,0.5398353044225659,0.5398353044225659,892.7171708020325,1359.0407366524516,0.3114980117858127,1.1158964635025406,0.3114980117858127,0.0,True
102,1.7991836291601988,0.8625906434734875,0.8625906434734875,0.5398353044225659,0.5398353044225659,881.341262754977,1347.8318469438586,0.3047234618762754,1.1016765784437212,0.3047234618762754,0.0,True
103,1.7901877110143978,0.7392148393351394,0.7392148393351394,0.5398353044225659,0.5398353044225659,739.0751486319165,1127.8556802707903,0.3084136142740419,0.9238439357898955,0.3084136142740419,0.0,True
104,1.7812367724593259,0.8389304610286795,0.8389304610286795,0.5398353044225659,0.5398353044225659,857.2513142429696,1321.3420709108877,0.2961185368869376,1.071564142803712,0.2961185368869376,0.0,True
105,1.7723305885970293,0.796152530319352,0.796152530319352,0.5398353044225659,0.5398353044225659,800.502331784075,1211.1052457984133,0.3190433000276215,1.0006279147300936,0.3190433000276215,0.0,True
106,1.763468935654044,0.6955887539601671,0.6955887539601671,0.5398353044225659,0.5398353044225659,693.0517785753552,1067.131352340634,0.2972281590224377,0.866314723219194,0.2972281590224377,0.0,True
107,1.7546515909757738,0.7955853284822479,0.7955853284822479,0.5398353044225659,0.5398353044225659,803.3453285303314,1226.930116826697,0.30886055339402707,1.0041816606629141,0.30886055339402707,0.0,True
108,1.745878333020895,0.6403999038813231,0.6403999038813231,0.5398353044225659,0.5398353044225659,634.4305150863461,985.440021070877,0.2842440106025674,0.7930381438579326,0.2842440106025674,0.0,True
109,1.7371489413557903,0.5731041242592361,0.5731041242592361,0.5398353044225659,0.5398353044225659,568.5741512328382,910.3008430746321,0.2520058064350092,0.7107176890410477,0.2520058064350092,0.0,True
110,1.7284631966490114,0.5731041242592361,0.5731041242592361,0.5398353044225659,0.5398353044225659,568.5741512328382,910.3008430746321,0.2520058064350092,0.7107176890410477,0.2520058064350092,0.0,True
111,1.7198208806657662,0.7480002227931711,0.7480002227931711,0.5398353044225659,0.5398353044225659,743.5550336160643,1121.6591940881226,0.3246318945970499,0.9294437920200803,0.3246318945970499,0.0,True
112,1.7112217762624373,0.7228993341826133,0.7228993341826133,0.5398353044225659,0.5398353044225659,720.5306148975297,1100.350221243214,0.3081168204909161,0.9006632686219121,0.3081168204909161,0.0,True
113,1.7026656673811251,0.7117427470535866,0.7117427470535866,0.5398353044225659,0.5398353044225659,719.706575690192,1127.6832227072005,0.2733316444155622,0.89963321961274,0.2733316444155622,0.0,True
114,1.6941523390442195,0.6270987034542419,0.6270987034542419,0.5398353044225659,0.5398353044225659,630.2550278133724,1009.0926243452873,0.25208518039180366,0.7878187847667155,0.25208518039180366,0.0,True
115,1.6856815773489984,0.6270987034542419,0.6270987034542419,0.5398353044225659,0.5398353044225659,630.2550278133724,1009.0926243452873,0.25208518039180366,0.7878187847667155,0.25208518039180366,0.0,True
116,1.6772531694622534,0.6270987034542419,0.6270987034542419,0.5398353044225659,0.5398353044225659,630.2550278133724,1009.0926243452873,0.25208518039180366,0.7878187847667155,0.25208518039180366,0.0,True
117,1.6688669036149422,0.6270987034542419,0.6270987034542419,0.5398353044225659,0.5398353044225659,630.2550278133724,1009.0926243452873,0.25208518039180366,0.7878187847667155,0.25208518039180366,0.0,True
118,1.6605225690968675,0.6270987034542419,0.6270987034542419,0.5398353044225659,0.5398353044225659,630.2550278133724,1009.0926243452873,0.25208518039180366,0.7878187847667155,0.25208518039180366,0.0,True
119,1.652219956251383,0.6270987034542419,0.6270987034542419,0.5398353044225659,0.5398353044225659,630.2550278133724,1009.0926243452873,0.25208518039180366,0.7878187847667155,0.25208518039180366,0.0,True
120,1.6439588564701262,0.6270987034542419,0.6270987034542419,0.5398353044225659,0.5398353044225659,630.2550278133724,1009.0926243452873,0.25208518039180366,0.7878187847667155,0.25208518039180366,0.0,True
121,1.6357390621877756,0.6470155653920268,0.6470155653920268,0.5398353044225659,0.5398353044225659,649.6336202679397,1031.1105759197117,0.26195382552526525,0.8120420253349246,0.26195382552526525,0.0,True
122,1.6275603668768368,0.7233674512971187,0.7233674512971187,0.5398353044225659,0.5398353044225659,727.8097340786024,1130.6922439710074,0.28844644659447194,0.909762167598253,0.28844644659447194,0.0,True
123,1.6194225650424525,0.7888154257599074,0.7888154257599074,0.5398353044225659,0.5398353044225659,805.777942183173,1261.1267569197269,0.27919908783210357,1.0072224277289663,0.27919908783210357,0.0,True
124,1.6113254522172402,0.7685350209404179,0.7685350209404179,0.5398353044225659,0.5398353044225659,772.1551680173221,1177.9172838072466,0.3096641630842033,0.9651939600216527,0.3096641630842033,0.0,True
125,1.603268824956154,0.908122950839944,0.908122950839944,0.5398353044225659,0.5398353044225659,934.530153267574,1436.7506368654508,0.3013635557693892,1.1681626915844674,0.3013635557693892,0.0,True
126,1.5952524808313733,0.8107323604668175,0.8107323604668175,0.5398353044225659,0.5398353044225659,826.4273948764336,1277.999161185863,0.29202796649979373,1.033034243595542,0.29202796649979373,0.0,True
127,1.5872762184272164,0.690138785256211,0.690138785256211,0.5398353044225659,0.5398353044225659,698.6329925706193,1109.6937137789823,0.26278305585639716,0.8732912407132741,0.26278305585639716,0.0,True
128,1.5793398373350804,0.6409235885803859,0.6409235885803859,0.5398353044225659,0.5398353044225659,639.3096263747177,1005.1500033009704,0.27175888500836,0.7991370329683971,0.27175888500836,0.0,True
129,1.571443138148405,0.6166311946457347,0.6166311946457347,0.5398353044225659,0.5398353044225659,612.4880164110604,965.1145141207103,0.2690139342868564,0.7656100205138254,0.2690139342868564,0.0,True
130,1.5635859224576631,0.7045575028747582,0.7045575028747582,0.5398353044225659,0.5398353044225659,706.1349711069262,1093.033918082017,0.28896467718732605,0.8826687138836578,0.28896467718732605,0.0,True
131,1.555767992845375,0.6904671102271488,0.6904671102271488,0.5398353044225659,0.5398353044225659,684.996811217341,1049.0769803717628,0.30364966803991816,0.8562460140216763,0.30364966803991816,0.0,True
132,1.547989152881148,0.7168896809732904,0.7168896809732904,0.5398353044225659,0.5398353044225659,703.368371220105,1050.16583295051,0.33814118718566216,0.8792104640251313,0.33814118718566216,0.0,True
133,1.5402492071167422,0.7168896809732904,0.7168896809732904,0.5398353044225659,0.5398353044225659,703.368371220105,1050.16583295051,0.33814118718566216,0.8792104640251313,0.33814118718566216,0.0,True
134,1.5325479610811585,0.7792371132372657,0.7792371132372657,0.5398353044225659,0.5398353044225659,788.7878733025019,1216.3235189182924,0.2968257469919221,0.9859848416281274,0.2968257469919221,0.0,True
135,1.5248852212757527,0.7792371132372657,0.7792371132372657,0.5398353044225659,0.5398353044225659,788.7878733025019,1216.3235189182924,0.2968257469919221,0.9859848416281274,0.2968257469919221,0.0,True
136,1.517260795169374,0.7792371132372657,0.7792371132372657,0.5398353044225659,0.5398353044225659,788.7878733025019,1216.3235189182924,0.2968257469919221,0.9859848416281274,0.2968257469919221,0.0,True
137,1.5096744911935271,0.7792371132372657,0.7792371132372657,0.5398353044225659,0.5398353044225659,788.7878733025019,1216.3235189182924,0.2968257469919221,0.9859848416281274,0.2968257469919221,0.0,True
138,1.5021261187375594,0.7792371132372657,0.7792371132372657,0.5398353044225659,0.5398353044225659,788.7878733025019,1216.3235189182924,0.2968257469919221,0.9859848416281274,0.2968257469919221,0.0,True
139,1.4946154881438716,0.7792371132372657,0.7792371132372657,0.5398353044225659,0.5398353044225659,788.7878733025019,1216.3235189182924,0.2968257469919221,0.9859848416281274,0.2968257469919221,0.0,True
140,1.4871424107031521,0.7792371132372657,0.7792371132372657,0.5398353044225659,0.5398353044225659,788.7878733025019,1216.3235189182924,0.2968257469919221,0.9859848416281274,0.2968257469919221,0.0,True
141,1.4797066986496363,0.8390628611698754,0.8390628611698754,0.5398353044225659,0.5398353044225659,840.2178917719685,1247.043449107586,0.3462406862313429,1.0502723647149608,0.3462406862313429,0.0,True
142,1.472308165156388,0.7646754762867576,0.7646754762867576,0.5398353044225659,0.5398353044225659,757.6540434752106,1129.3786270973096,0.33909396081982784,0.9470675543440134,0.33909396081982784,0.0,True
143,1.4649466243306062,0.7857362830786571,0.7857362830786571,0.5398353044225659,0.5398353044225659,781.3769900787686,1165.4114326578258,0.34010472253244844,0.9767212375984607,0.34010472253244844,0.0,True
144,1.4576218912089531,0.7857362830786571,0.7857362830786571,0.5398353044225659,0.5398353044225659,781.3769900787686,1165.4114326578258,0.34010472253244844,0.9767212375984607,0.34010472253244844,0.0,True
